User,Person,Current Age,Retirement Age,Birth Year,Birth Month,Gender,Address,Apartment,City,State,Zipcode,Latitude,Longitude,Per Capita Income - Zipcode,Yearly Income - Person,Total Debt,FICO Score,Num Credit Cards
719,Micheal Long,28,61,1991,4,Male,54 Burns Avenue,,Broken Bow,OK,74728,34.02,-94.73,13811.00,28163.00,50872.00,689,4
720,Liv Rivera,56,70,1963,8,Female,212 Mountain View Lane,,Marietta,GA,30008,33.95,-84.54,17977.00,36652.00,60949.00,600,3
721,Mustafa Torres,18,70,2001,12,Male,65690 Bayview Lane,28,Attleboro,MA,2703,41.93,-71.29,26693.00,54427.00,96369.00,714,2
722,Kaydence Allen,27,66,1992,6,Female,563 Jefferson Boulevard,,Poway,CA,92064,32.97,-117.02,36390.00,74198.00,16084.00,838,3
723,Yousef Long,18,66,2002,1,Male,6295 Norfolk Boulevard,,Greenville,NC,27834,35.59,-77.37,17116.00,34904.00,46002.00,657,2
724,Grant Mitchell,55,73,1964,12,Male,905 West Avenue,,Memphis,TN,38103,35.1,-90,47798.00,97455.00,219213.00,616,2
725,Jamie Ajami,37,66,1983,1,Female,911 Ocean Boulevard,,Fullerton,CA,92831,33.87,-117.89,25592.00,52181.00,26792.00,727,2
726,Micheal Farhad,68,68,1951,6,Male,8199 Park Boulevard,,Claypool,IN,46510,41.12,-85.87,17969.00,27939.00,11243.00,841,5
727,Alessia Abe,54,74,1965,5,Female,1444 Plum Boulevard,,Colorado Springs,CO,80903,38.86,-104.76,20579.00,41957.00,151027.00,783,3
728,Leighton Faraday,26,61,1993,11,Female,9129 Lexington Lane,,Richmond,KY,40475,37.74,-84.29,19666.00,40102.00,57857.00,601,6
729,Hallie Perry,61,69,1958,9,Female,7945 Fourth Avenue,,Honolulu,HI,96825,21.3,-157.85,30410.00,62005.00,149968.00,651,9
730,Edward Rivera,18,58,2002,1,Male,36 First Drive,,Spokane,WA,99208,47.78,-117.45,21609.00,44061.00,107955.00,713,4
731,Warren El-Mafouk,49,69,1970,5,Male,3225 Lexington Street,,Rocky Point,NY,11778,40.92,-72.92,28694.00,58503.00,37838.00,680,4
732,Johanna Peres,28,67,1991,5,Female,34542 Ninth Drive,25,Buffalo,NY,14215,42.88,-78.85,14456.00,29478.00,39224.00,675,2
733,Allie Sadr,29,66,1990,8,Female,933 Sussex Drive,,Laurel,MT,59044,45.6,-108.68,19625.00,40005.00,37694.00,737,2
734,Dario El-Mafouk,70,66,1949,5,Male,111 Hillside Avenue,,Delavan,WI,53115,42.62,-88.63,18351.00,31901.00,16285.00,778,4
735,Brianna Jenkins,28,63,1991,8,Female,5671 Sussex Drive,,Miami,FL,33194,25.77,-80.2,21602.00,44046.00,57982.00,557,3
736,Ari Roman,61,65,1958,5,Male,206 Pine Lane,95,Joliet,IL,60436,41.52,-88.12,17567.00,35823.00,96691.00,732,3
737,Maria Kelly,29,69,1990,5,Female,637 Littlewood Drive,,Prince George,VA,23875,37.22,-77.28,22059.00,44976.00,80109.00,717,2
738,Orlando Perry,28,66,1992,2,Male,768 Valley Stream Drive,,Portage,WI,53901,43.54,-89.46,19635.00,40035.00,69241.00,684,2
739,Suzette Burns,31,62,1988,5,Female,551 Essex Drive,51,North Little Rock,AR,72116,34.78,-92.25,25002.00,50978.00,76898.00,574,2
740,Mark Merkel,76,72,1943,6,Male,93374 11th Street,45,Clinton Township,MI,48036,42.58,-82.91,19780.00,34408.00,9107.00,701,4
741,Alexia Ward,22,68,1997,9,Female,6054 Main Avenue,,Chicago,IL,60614,41.83,-87.68,0.00,2026.00,1417.00,779,1
742,Kaleb Miller,59,66,1960,5,Male,756 El Camino Avenue,,Oviedo,FL,32765,28.65,-81.18,27255.00,55571.00,93460.00,636,3
743,Valentino Reed,26,59,1993,12,Male,6222 Sixth Lane,,Weare,NH,3281,43.1,-71.73,26084.00,53182.00,99550.00,623,1
744,Jerry Jackson,33,67,1987,2,Male,6785 Valley Stream Boulevard,,Wellsburg,WV,26070,40.28,-80.6,16648.00,33944.00,53353.00,798,4
745,Isaiah Murphy,54,59,1965,7,Male,275 Tenth Street,,Bethesda,MD,20814,38.98,-77.12,56069.00,114318.00,328089.00,748,3
746,Marcelo Cruz,67,66,1952,12,Male,9385 Lincoln Drive,,Detroit,MI,48202,42.38,-83.1,14848.00,28714.00,12978.00,638,2
747,Aydin Cook,41,66,1979,2,Male,7061 Littlewood Street,,Henderson,NV,89002,36,-114.96,28985.00,59093.00,117325.00,737,5
748,Alayah Gray,39,68,1980,3,Female,95 12th Avenue,,Whittier,CA,90601,34,-118.03,25242.00,51465.00,0.00,702,2
749,Travis Cook,20,69,1999,8,Male,1177 Elm Avenue,,Waterford,NY,12188,42.79,-73.67,24904.00,50776.00,19785.00,701,1
750,Shelby Phillips,28,65,1991,9,Female,3615 Lafayette Boulevard,,Quakertown,PA,18951,40.43,-75.34,25205.00,51391.00,84768.00,573,1
751,Kobe Carter,53,65,1966,12,Male,353 South Boulevard,,Princeton,NJ,8540,40.35,-74.65,0.00,920.00,1914.00,788,3
752,Briella Nguyen,50,73,1969,10,Female,24 River Avenue,,Stuart,FL,34997,27.19,-80.24,20315.00,41420.00,0.00,691,5
753,Mary Peterson,52,67,1967,4,Female,6467 Birch Street,,David City,NE,68632,41.25,-97.12,16901.00,34460.00,43936.00,692,2
754,Ismael Masvidal,41,65,1979,2,Male,9684 Grant Drive,,Waynesboro,VA,22980,38.06,-78.9,18531.00,37786.00,107692.00,693,5
755,Vivian Rogers,21,70,1998,4,Female,5259 Lake Drive,,Virginia Beach,VA,23453,36.78,-76.08,20678.00,42161.00,59210.00,672,1
756,Reign Scott,30,69,1989,3,Male,3636 El Camino Avenue,,Cincinnati,OH,45245,39.09,-84.51,25503.00,51998.00,73575.00,640,1
757,Evelynn Harris,22,67,1997,12,Female,5941 South Lane,,Central,SC,29630,34.72,-82.78,18271.00,37253.00,63522.00,576,1
758,Aarav Jenkins,49,65,1970,12,Male,840 Elm Avenue,,Wichita Falls,TX,76301,33.89,-98.51,13705.00,27943.00,18693.00,681,4
759,Genesis Mitchell,76,69,1943,3,Female,15 Elm Lane,,Myrtle Beach,SC,29579,33.69,-78.89,19025.00,32817.00,27209.00,705,6
760,Amos Leroux,62,66,1957,8,Male,7378 Park Lane,,Bristol,NH,3222,43.6,-71.74,18972.00,38681.00,113190.00,663,5
761,Amari Torres,48,68,1971,7,Male,671 Little Creek Street,,Luverne,AL,36049,31.7,-86.26,15474.00,31553.00,63938.00,729,3
762,Roman Barnes,36,70,1983,8,Male,97 Little Creek Boulevard,,Puyallup,WA,98373,47.14,-122.32,24519.00,49993.00,52978.00,767,3
763,Gary Anwar,63,64,1956,4,Male,716 Lafayette Street,,New Marshfield,OH,45766,39.33,-82.23,14137.00,28828.00,49793.00,687,4
764,Ximena Butler,77,63,1942,3,Female,2073 South Avenue,,New York,NY,10003,40.71,-73.99,0.00,1.00,0.00,673,3
765,Charles Fisher,31,74,1988,3,Male,557 Catherine Drive,3,Houston,TX,77096,29.76,-95.38,31072.00,63356.00,140107.00,704,5
766,Kora Watson,33,58,1986,12,Female,1884 Lake Avenue,,Carrollton,TX,75007,32.98,-96.89,28213.00,57526.00,82715.00,812,1
767,Odin Evans,36,65,1983,7,Male,1531 North Lane,,Cherry Hill,NJ,8003,39.9,-74.99,39626.00,80794.00,3867.00,803,2
768,Kaylani Sullivan,57,64,1962,12,Female,442 Burns Boulevard,,Mansfield,MA,2048,42.02,-71.21,37407.00,76274.00,102611.00,698,2
769,Zaylee Anderson,29,60,1990,5,Female,8265 Mountain View Drive,,Berlin,WI,54923,43.97,-88.95,19059.00,38861.00,62080.00,528,1
770,Henrik Johnson,32,65,1987,4,Male,549 Rose Drive,13,Thibodaux,LA,70301,29.79,-90.82,22223.00,45312.00,11788.00,681,4
771,Gerald Myers,63,68,1956,12,Male,39126 El Camino Boulevard,,Alhambra,CA,91801,34.09,-118.13,21178.00,43180.00,36832.00,764,5
772,Stella Masvidal,25,66,1994,10,Female,79 Hill Avenue,,Andover,MN,55304,45.25,-93.33,29580.00,60310.00,91017.00,647,6
773,Leila Ryan,64,69,1955,11,Female,6606 Jefferson Avenue,,Moreno Valley,CA,92553,33.92,-117.24,15079.00,30747.00,51667.00,850,4
774,Tate Garcia,21,68,1998,9,Male,740 Burns Lane,,Pueblo,CO,81007,38.27,-104.62,21394.00,43617.00,16661.00,803,3
775,Lillie Mitchell,51,71,1968,7,Female,32299 Federal Street,,Janesville,WI,53546,42.68,-89.01,21278.00,43386.00,2192.00,698,3
776,Vanessa Sullivan,62,62,1958,2,Female,690 Oak Street,3,Milwaukee,WI,53224,43.06,-87.96,19483.00,36465.00,12789.00,688,1
777,Duncan Torres,72,66,1948,1,Male,5138 North Drive,,San Francisco,CA,94131,37.74,-122.44,51692.00,65055.00,1676.00,736,6
778,Randy Sadr,21,68,1998,6,Male,2537 Forest Boulevard,,Ennis,TX,75119,32.33,-96.62,18112.00,36924.00,71952.00,701,3
779,Leif Howard,34,69,1985,11,Male,860 George Avenue,,Calistoga,CA,94515,38.62,-122.61,21373.00,43579.00,96994.00,795,3
780,Elias Collins,54,65,1965,12,Male,498 Littlewood Avenue,,Rochester,MN,55901,44.01,-92.47,26478.00,53986.00,58381.00,748,4
781,Kailyn Ramirez,21,61,1998,9,Female,95 Burns Drive,,Cambridge,MA,2138,42.37,-71.11,47637.00,97127.00,210206.00,660,2
782,Calvin Peres,52,71,1967,4,Male,514 Pine Boulevard,,Stamford,CT,6906,41.09,-73.55,34138.00,69604.00,47193.00,684,4
783,Marissa Bailey,49,68,1971,1,Female,97536 Summit Street,212,Cedar Park,TX,78613,30.51,-97.83,30418.00,62019.00,85666.00,543,4
784,Henrik Farhad,19,68,2000,11,Male,723 Summit Drive,,Inglewood,CA,90301,33.95,-118.36,15965.00,32550.00,82878.00,746,6
785,Holden Howard,30,65,1989,4,Male,445 Fifth Avenue,,Lost Creek,WV,26385,39.15,-80.35,17701.00,36092.00,63276.00,679,1
786,Lincoln Sanders,55,67,1964,7,Male,287 Pine Lane,,Mountlake Terrace,WA,98043,47.79,-122.3,23668.00,48259.00,146774.00,721,3
787,Zahir Gomez,42,68,1977,11,Male,3835 Norfolk Street,35,Paragould,AR,72450,36.05,-90.51,15447.00,31499.00,45661.00,782,4
788,Brielle Ortiz,36,71,1983,7,Female,65 Fifth Lane,3,Abbeville,SC,29620,34.17,-82.37,15243.00,31079.00,91845.00,605,2
789,Jaxson Brown,46,66,1973,8,Male,1833 George Drive,,Miami,FL,33186,25.77,-80.2,23244.00,47395.00,41381.00,755,2
790,Eduardo Torres,42,73,1977,10,Male,663 Summit Boulevard,368,Brooklyn,NY,11210,40.64,-73.94,23316.00,47542.00,2667.00,725,3
791,Marcelo Flores,58,67,1962,1,Male,3385 Hill Lane,6,Burke,VA,22015,38.78,-77.27,35563.00,72510.00,44317.00,727,4
792,Nixon Butler,48,66,1972,2,Male,8849 West Drive,,Shelton,CT,6484,41.3,-73.13,32240.00,65736.00,206000.00,733,3
793,Noor Fisher,71,71,1948,3,Female,557 Burns Boulevard,990,Weatherford,TX,76086,32.75,-97.77,19120.00,19581.00,21424.00,706,3
794,Dean Evans,57,64,1962,6,Male,2288 Pine Lane,,Auburn,ME,4210,44.08,-70.24,20800.00,42411.00,111077.00,765,2
795,Madalynn Gonzalez,87,64,1932,4,Female,115 Bayview Lane,35,Seattle,WA,98122,47.61,-122.3,37485.00,55902.00,3385.00,531,1
796,Peyton Stewart,38,68,1981,10,Male,182 Valley Street,,Lancaster,PA,17601,40.04,-76.3,25917.00,52844.00,0.00,826,3
797,Ulises Ward,46,65,1973,9,Male,189 Forest Street,,Winder,GA,30680,33.99,-83.72,18171.00,37056.00,75730.00,753,4
798,Paul Thompson,44,64,1976,1,Male,48 Fourth Avenue,,Citrus Heights,CA,95621,38.69,-121.31,19726.00,40220.00,106171.00,718,3
799,Canaan Long,81,71,1938,9,Male,84497 Valley Stream Drive,,North Hollywood,CA,91605,34.2,-118.39,15239.00,28644.00,879.00,806,7
800,Abril Perry,52,66,1968,2,Female,401 Bayview Lane,,Los Angeles,CA,90018,34.02,-118.31,14553.00,29673.00,12950.00,788,3
801,Rodney Jackson,61,62,1958,12,Male,649 Spruce Boulevard,,Rincon,GA,31326,32.29,-81.23,23029.00,46954.00,69753.00,578,4
802,Cristian Adams,33,66,1986,7,Male,239 Sussex Drive,,Huntington,WV,25705,38.41,-82.43,21842.00,44534.00,107410.00,702,4
803,Jerry Abe,51,65,1968,6,Male,691 Ocean View Street,1,Riverside,CA,92505,33.93,-117.49,18619.00,37963.00,102716.00,772,4
804,Henley Anwar,40,67,1979,5,Female,8799 Elm Avenue,,Mckinney,TX,75069,33.2,-96.65,24684.00,50329.00,76759.00,625,4
805,Kaiser Watson,44,66,1975,6,Male,9414 Summit Boulevard,,Philadelphia,PA,19145,39.95,-75.16,18007.00,36715.00,74022.00,547,4
806,Elisha Rivera,60,66,1959,7,Male,1583 Grant Avenue,,Jacksonville,FL,32218,30.33,-81.65,19382.00,39521.00,61861.00,491,3
807,Paola Howard,78,67,1941,5,Female,245 Martin Luther King Drive,,Fort Mill,SC,29715,35,-80.94,26707.00,51014.00,23366.00,759,4
808,Oscar Sanders,41,65,1978,10,Male,439 George Avenue,,Alpine,UT,84004,40.5,-111.7,35834.00,73067.00,6332.00,721,3
809,Aspen Nguyen,63,65,1956,12,Female,560 Eighth Boulevard,4730,San Leandro,CA,94578,37.7,-122.12,21669.00,44183.00,89852.00,850,4
810,Zion Hill,21,65,1998,10,Male,979 Fifth Avenue,,Columbus,OH,43211,39.98,-82.98,11243.00,22922.00,9004.00,694,1
811,Maggie Abe,28,68,1992,1,Female,441 Rose Lane,,Powell,OH,43065,40.16,-83.06,41682.00,84987.00,162718.00,600,2
812,Veda Brown,63,69,1956,3,Female,292 First Avenue,3,Rosebush,MI,48878,43.69,-84.76,16542.00,33728.00,107287.00,730,3
813,Emilee Fu,81,65,1939,1,Female,374 Lexington Street,,Warren,OH,44485,41.23,-80.81,12406.00,11613.00,427.00,790,8
814,Chad Gray,47,66,1972,8,Male,801 12th Drive,,Barnhart,MO,63012,38.33,-90.4,23836.00,48600.00,23992.00,791,5
815,Ray El-Mafouk,58,63,1961,7,Male,9212 Plum Avenue,,Cordova,TN,38018,35.15,-89.75,29571.00,60292.00,114223.00,531,1
816,Opal Fisher,42,61,1977,3,Female,215 Main Drive,,Oxford,MI,48371,42.82,-83.25,28463.00,58034.00,129546.00,676,2
817,Edison Hill,68,67,1951,7,Male,5828 Wessex Drive,,Orlando,FL,32818,28.5,-81.37,15849.00,43004.00,15304.00,761,6
818,Danielle Macron,51,70,1968,7,Female,2699 Littlewood Avenue,5,Okmulgee,OK,74447,35.63,-95.95,14293.00,29144.00,35268.00,645,1
819,Armando Nguyen,46,63,1973,8,Male,7677 Little Creek Drive,296,San Antonio,TX,78210,29.45,-98.5,12677.00,25850.00,56285.00,630,1
820,Ariella Fisher,28,59,1992,2,Female,4633 Sixth Avenue,,Wyoming,MI,49519,42.89,-85.72,18431.00,37583.00,51633.00,782,2
821,Jayden Howard,20,60,1999,11,Female,88 George Street,,Kent,OH,44240,41.14,-81.36,20305.00,41403.00,206131.00,776,1
822,Alvaro Cook,61,69,1958,7,Male,386 11th Lane,,Mamaroneck,NY,10543,40.93,-73.72,49546.00,101018.00,78115.00,748,6
823,Simeon Wilson,30,69,1989,4,Male,989 Hill Lane,,Thomson,GA,30824,33.46,-82.5,15755.00,32125.00,58712.00,733,2
824,Avah White,80,67,1939,12,Female,80471 Eighth Street,,Tampa,FL,33610,27.95,-82.48,13254.00,13596.00,352.00,684,4
825,Judah Collins,51,62,1968,11,Male,2003 Ninth Avenue,,Morrisville,PA,19067,40.2,-74.78,39495.00,80526.00,117380.00,632,1
826,Ben Cook,36,59,1983,8,Male,99 Mill Lane,,Loganville,GA,30052,33.83,-83.89,21556.00,43953.00,76915.00,607,1
827,Alyson Carter,56,68,1963,12,Female,407 Seventh Lane,,Birmingham,AL,35212,33.52,-86.79,15471.00,31533.00,42315.00,753,3
828,Belle Parker,23,65,1996,9,Female,871 Second Street,10,El Cajon,CA,92020,32.79,-116.96,20947.00,42711.00,48493.00,717,1
829,Genesis Ortiz,74,67,1945,11,Female,951 11th Avenue,,North Myrtle Beach,SC,29598,33.82,-78.67,13409.00,23137.00,4871.00,642,5
830,Tristian White,18,64,2002,1,Male,631 Elm Drive,3,Sylmar,CA,91342,34.32,-118.38,19508.00,39778.00,60850.00,702,1
831,Melvin Barnes,42,72,1977,8,Male,78 Lexington Street,8298,Lake Hopatcong,NJ,7849,40.96,-74.61,34205.00,69747.00,80763.00,741,4
832,Charlie Martin,54,63,1965,10,Male,600 Grant Lane,,Cape Coral,FL,33909,26.63,-81.99,17140.00,34947.00,49024.00,751,3
833,Elijah Reyes,63,60,1956,4,Male,3283 Park Lane,,Mokena,IL,60448,41.53,-87.87,32083.00,77961.00,39811.00,616,3
834,Melina Nguyen,22,66,1997,4,Female,37 Norfolk Boulevard,,Little Silver,NJ,7739,40.33,-74.03,56252.00,114692.00,91575.00,805,2
835,Ahmed Anderson,47,62,1972,9,Male,523 Federal Drive,7,Bronx,NY,10456,40.84,-73.87,12475.00,25434.00,45540.00,712,4
836,Gia Davis,56,64,1964,2,Female,532 Sixth Drive,11,Columbus,OH,43228,39.98,-82.98,18420.00,37558.00,72514.00,778,3
837,Jessica Evans,30,66,1989,12,Female,714 North Drive,9,Columbus,OH,43206,39.98,-82.98,23104.00,47110.00,57159.00,804,2
838,Apollo Roberts,52,68,1968,2,Male,531 Pine Avenue,,Eaton,IN,47338,40.34,-85.35,15048.00,30681.00,81680.00,746,4
839,Esperanza Peres,20,66,1999,8,Female,5342 Valley Stream Avenue,83,The Colony,TX,75056,33.09,-96.88,31905.00,65051.00,220951.00,703,2
840,Lillian Rodriguez,49,67,1970,5,Female,7499 Lake Boulevard,5382,Eight Mile,AL,36613,30.76,-88.12,15207.00,31008.00,60527.00,713,4
841,Elliot Harris,62,68,1957,11,Male,878 Forest Street,,Columbus,OH,43228,39.98,-82.98,18420.00,37556.00,0.00,735,6
842,Kamryn Adams,76,68,1944,2,Male,359 Valley Street,,Indianapolis,IN,46221,39.77,-86.14,17909.00,21547.00,16040.00,785,5
843,Lukas Ortiz,20,68,1999,4,Male,176 River Boulevard,,Osceola,AR,72370,35.7,-89.99,14249.00,29051.00,5819.00,774,2
844,Kennedy Farhad,19,69,2000,5,Female,700 Madison Lane,1,Aurora,IL,60505,41.76,-88.29,14200.00,28953.00,3619.00,738,2
845,Autumn Mitchell,39,65,1980,7,Female,3 Main Street,,Fort Lauderdale,FL,33326,26.11,-80.39,28826.00,58774.00,94053.00,528,2
846,Grant Carter,46,61,1973,7,Male,671 Essex Street,2,Twin Falls,ID,83301,42.41,-114.59,16378.00,33395.00,57774.00,588,2
847,Tatum Baker,87,65,1933,1,Female,7736 Eighth Boulevard,631,Venice,FL,34293,27.09,-82.43,14395.00,22894.00,1501.00,767,5
848,Legacy Peres,45,67,1974,6,Female,95 12th Drive,,Yonkers,NY,10710,40.94,-73.86,31299.00,63815.00,4832.00,699,6
849,Journey Ramirez,57,67,1963,2,Female,339 Little Creek Lane,,Chula Vista,CA,91913,32.64,-116.98,26957.00,54963.00,105623.00,675,4
850,Lamar Sanders,28,69,1991,9,Male,18 Lake Avenue,,New York,NY,10039,40.71,-73.99,17624.00,35940.00,54354.00,595,3
851,Blaze Bennett,62,67,1957,5,Male,75540 Valley Street,,Palmdale,CA,93552,34.5,-118.01,18103.00,36911.00,93367.00,724,4
852,Erin Burns,34,64,1985,12,Female,232 Jefferson Boulevard,49,Jasper,IN,47546,38.39,-86.93,21991.00,44838.00,109951.00,561,1
853,Zoe Gray,59,72,1960,3,Female,963 11th Drive,,Sunnyvale,CA,94087,37.35,-122.03,45509.00,92785.00,122254.00,786,6
854,Avi Martin,67,70,1953,1,Male,127 Grant Street,,Butler,OH,44822,40.58,-82.42,17161.00,34985.00,29409.00,723,6
855,Sebastian Howard,39,68,1980,11,Male,2773 El Camino Lane,50,Muncie,IN,47304,40.19,-85.39,20644.00,42086.00,79530.00,784,4
856,Magdalena Farhad,45,61,1974,11,Female,535 Hill Boulevard,,Sarasota,FL,34232,27.33,-82.54,19065.00,38872.00,94970.00,663,4
857,Paisleigh Perez,50,66,1970,2,Female,2516 Essex Drive,2,Beaverton,OR,97008,45.45,-122.79,23687.00,48295.00,109558.00,707,3
858,Paislee Collins,28,64,1991,6,Female,5367 Pine Avenue,,Gadsden,AL,35902,34.01,-86.01,19474.00,39708.00,113715.00,717,3
859,Jazmine Ortiz,56,72,1963,6,Female,3248 Hill Drive,,Queensbury,NY,12804,43.34,-73.67,22273.00,45416.00,82611.00,713,1
860,Analia Nelson,36,67,1983,7,Female,2062 Fourth Street,2,Fontana,CA,92335,34.08,-117.46,13739.00,28007.00,0.00,691,4
861,Addilynn Bennett,48,64,1971,11,Female,55378 Burns Avenue,,Rockford,IL,61109,42.27,-89.06,18906.00,38554.00,47186.00,708,1
862,Bexley Howard,27,67,1992,8,Female,9354 Lafayette Street,,Elkton,VA,22827,38.41,-78.61,18335.00,37384.00,120327.00,706,2
863,Jenna Thompson,29,71,1990,11,Female,6595 Ocean Drive,,North Brunswick,NJ,8902,40.45,-74.48,31234.00,63684.00,96864.00,709,5
864,Lucia Gonzalez,92,61,1927,12,Female,34 Bayview Drive,,Rialto,CA,92376,34.1,-117.38,14632.00,26546.00,2480.00,689,6
865,Melody Clark,35,62,1984,11,Female,800 Ninth Boulevard,,Lebanon,MO,65536,37.67,-92.66,13963.00,28472.00,42750.00,508,1
866,Cayson Wood,49,65,1970,4,Male,6829 Main Boulevard,,Pana,IL,62557,39.38,-89.07,15676.00,31957.00,12347.00,771,6
867,Dominik Gutierrez,61,68,1958,8,Male,8823 South Drive,,North Highlands,CA,95660,38.66,-121.37,14318.00,29195.00,64881.00,743,3
868,Thaddeus Phillips,36,67,1983,10,Male,151 Lafayette Drive,1,Eureka,CA,95503,40.71,-124.11,17839.00,36372.00,79220.00,684,2
869,Aspen Stewart,48,70,1971,7,Female,9243 Oak Street,,Atlanta,GA,30307,33.76,-84.33,45818.00,93417.00,115916.00,714,3
870,Elsie Sanders,40,61,1980,2,Female,466 Pine Drive,,Silver City,NM,88061,32.78,-108.26,14642.00,29854.00,66044.00,674,3
871,Wynter Myers,43,69,1976,11,Female,480 First Lane,,Los Angeles,CA,90044,33.95,-118.29,12362.00,25207.00,34107.00,685,1
872,Fletcher Xi,25,66,1995,1,Male,3357 Hill Lane,1,Freeland,PA,18224,41.01,-75.89,16168.00,32966.00,73741.00,707,1
873,Valentin Peterson,66,67,1953,7,Male,23 El Camino Street,,Clearwater,FL,33761,27.97,-82.76,23528.00,47972.00,0.00,748,5
874,Leonidas Labelle,50,66,1970,2,Male,421 Essex Street,,Pinehurst,NC,28374,35.18,-79.46,24206.00,49350.00,20942.00,713,6
875,Courtney Torres,39,63,1980,12,Female,31 Lincoln Avenue,529,Miami,FL,33126,25.77,-80.29,14901.00,30383.00,58466.00,609,2
876,Kaya Macron,44,65,1975,3,Female,45682 Washington Lane,35,Ashland,KY,41102,38.45,-82.64,18916.00,38568.00,66300.00,756,4
877,Riley Neufelder,35,69,1984,5,Female,350 Third Avenue,,Alexandria,MN,56308,45.87,-95.37,20179.00,41141.00,81016.00,706,3
878,Decker Wood,24,66,1996,2,Male,5573 Sixth Lane,,Fort Dodge,IA,50501,42.5,-94.17,18895.00,38526.00,60556.00,778,1
879,Marie Cook,35,66,1984,12,Female,834 Tenth Lane,,Fort Wayne,IN,46809,41.07,-85.13,16764.00,34181.00,50668.00,764,2
880,Emiliano Wood,83,63,1936,3,Male,588 Lincoln Street,,Durham,NC,27713,35.98,-78.91,30325.00,41763.00,2279.00,714,5
881,Cole Baker,50,68,1969,11,Male,749 Oak Street,,Walnut Creek,CA,94598,37.91,-122.01,42234.00,86113.00,177353.00,713,6
882,Declan Foster,52,73,1968,2,Male,29 Martin Luther King Lane,,Sherwood,AR,72120,34.83,-92.2,22377.00,45625.00,81136.00,662,1
883,Princess Chen,62,66,1957,9,Female,314 Fourth Street,5,Kirkland,WA,98033,47.67,-122.18,49629.00,101193.00,124771.00,747,3
884,Kannon Harris,64,66,1956,2,Male,690 Jefferson Lane,,Rochelle,IL,61068,41.91,-89.06,18590.00,37898.00,36994.00,716,5
885,Adele Anwar,82,67,1937,9,Female,7336 First Avenue,,Greensburg,PA,15601,40.31,-79.54,23074.00,52315.00,3174.00,695,4
886,Kailey Wright,28,67,1991,10,Female,207 Washington Lane,,Medford,NJ,8055,39.86,-74.82,39269.00,80060.00,0.00,689,2
887,Camila Braun,89,72,1930,10,Female,711 South Boulevard,,Glenview,IL,60025,42.07,-87.81,38274.00,50341.00,3270.00,735,5
888,Naya Howard,47,66,1972,7,Female,69590 Rose Drive,57,Williamstown,NJ,8094,39.68,-74.98,24911.00,50790.00,3547.00,726,4
889,Alivia Xi,33,65,1986,11,Female,2043 Mill Street,,Grand Prairie,TX,75050,32.69,-97.01,18334.00,37384.00,49182.00,713,3
890,Kane Martin,58,65,1961,6,Male,55 Fourth Drive,,Honesdale,PA,18431,41.57,-75.25,17302.00,35274.00,35234.00,708,3
891,Timothy Anderson,30,68,1989,7,Male,498 Mountain View Avenue,,Mackinaw,IL,61755,40.53,-89.35,23199.00,47300.00,93788.00,784,1
892,River Wilson,35,68,1984,9,Male,600 River Lane,8,Compton,CA,90221,33.87,-118.21,12849.00,26201.00,42551.00,655,1
893,Kelly Reed,62,62,1958,2,Female,1563 Summit Boulevard,,Glendale,CA,91205,34.13,-118.24,16842.00,20783.00,23623.00,699,3
894,Trent Peres,33,69,1986,10,Male,514 Sixth Boulevard,,San Antonio,TX,78240,29.45,-98.5,21563.00,43968.00,71218.00,644,1
895,Kairo Morris,27,66,1992,7,Male,5222 Valley Stream Avenue,,Harlem,GA,30814,33.41,-82.31,16568.00,33778.00,10058.00,757,1
896,Sloan Nelson,48,63,1971,3,Female,7554 Sixth Street,,Louisville,OH,44641,40.83,-81.26,18936.00,38611.00,93255.00,755,5
897,Paula Gutierrez,68,65,1951,3,Female,7276 Valley Drive,,Sioux Falls,SD,57107,43.54,-96.73,20153.00,39082.00,16870.00,722,4
